chain,project,symbol,tvlUsd,apyBase,apyReward,apy,rewardTokens,pool,apyPct1D,apyPct7D,apyPct30D,stablecoin,ilRisk,exposure,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apyMean30d,volumeUsd1d,volumeUsd7d,apyBaseInception,predictedClass,predictedConfidence,binnedConfidence
Ethereum,uniswap-v2,WETH-FREE,196000,0,,0,,dac26ff2-7bf5-49e7-8b43-2ee0600d9fb2,0,0,0,false,yes,multi,,0.00392,0.00136,257,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc2bd7a597391f31d2e36c2cb769fce0e5bd6d482",,0,0,,,,,,
Arbitrum,sushiswap,OLE-USDC,195954,0.7776,0,0.7776,,824367ed-8bef-44b0-b084-1cd7d6445513,-0.0443,0.08813,-20.7023,false,yes,multi,,4.73186,0.50587,33,false,"0xd4d026322c88c2d49942a75dff920fcfbc5614c1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8",,0.77861,2.42855,1391.54472,9780.29331,,Stable/Up,80,3
Ethereum,uniswap-v2,AAVE-WETH,195915,0.04569,,0.04569,,c03d8a93-2e96-4439-a8ed-c3ac595a6c2c,-0.72956,-0.82324,-0.8379,false,yes,multi,,12.05987,2.08406,356,true,"0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.00833,0.87044,1.51906,81.75026,10931.51889,,Stable/Up,57.99999999999999,1
Ethereum,uniswap-v2,MILFIN-WETH,195897,0,,0,,91bf3c54-ad59-4051-8ef3-78077a2c72a6,0,0,0,false,yes,multi,,0.14046,0.09269,291,false,"0x512abe7b6299ae9a8de3a02e964ebca0926c3e49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0,,,,,,
Arbitrum,kyberswap-elastic,FXUSD-FOREX,195895,0,0,0,,ea82fd55-0b84-4336-9f4e-f860c24ca62d,0,,,false,yes,multi,1%,0,0,11,false,"0x8616e8ea83f048ab9a5ec513c9412dd2993bce3f,0xdb298285fe4c5410b05390ca80e8fbe9de1f259b",-0.43697,0,0,,,,,,
Ethereum,angle,AGEUR-IBEURLP,195749,0.30367,,0.30367,,9a81b4cf-72d0-4eb5-b263-bc74838280bb,0.18529,-6.77261,-1.24207,true,no,multi,,6.62605,0.29812,298,false,,,,1.80579,,,,Stable/Up,75,2
Ethereum,uniswap-v3,JBX-WETH,195638,5.08106,,5.08106,,a7d7b376-b4b6-4b51-b7d7-4390de278926,-0.54223,5.08106,-8.21181,false,yes,multi,"1%, stablePool=false",12.62701,0.97777,386,false,"0x3abf2a4f8452ccc2cf7b4c1e4663147600646f66,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,5.4684,2.89922,2723.42483,10845.62984,,Down,56.00000000000001,1
Ethereum,uniswap-v2,WETH-ZEUS,195523,0.15256,,0.15256,,f5774048-94ae-45d1-91dc-14fc7feea5dd,-0.84352,-0.61549,-0.8297,false,yes,multi,,0.4042,0.07681,224,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcbc1aa6961b28cccb11e1cddd84ad8b42ec920b1",-0.00016,1.77076,2.11757,272.40859,22193.84257,,Down,71,2
Ethereum,drops,WETH,195497,1.45709,2.05206,3.50915,0x6bb61215298f296c55b19ad842d3df69021da2ef,333a99af-f1b1-4323-835f-d22fd67169b5,-0.12387,-0.15679,0.49881,false,no,single,P2,10.05442,0.33807,86,false,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,4.1254,,,,Stable/Up,75,2
Cronos,beefy,BIFI,195351,,,0.46987,,3e1ab153-a84c-405e-99e9-fd8135461ad5,0.13436,-0.05389,-0.05257,false,no,single,,0.83156,0.02466,203,false,,,,0.55329,,,,Stable/Up,72,2
Ethereum,uniswap-v2,REPV2-WETH,195349,7.99488,,7.99488,,903ad4ae-f1af-4962-82da-d3f95fab24d3,7.93599,2.91858,4.6821,false,yes,multi,,7.66211,0.72692,361,false,"0x221657776846890989a759ba2973e427dff5c9bb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.01203,7.37996,4.95893,14262.92843,92414.53307,,Down,82,3
Ethereum,frax,FXS-FPI,195342,1.54206,,1.54206,,86b353e3-aced-4565-9619-8170f41b5094,0.00529,0.75888,-1.27255,false,yes,multi,,1.48476,0.0675,210,false,"0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0x5Ca135cB8527d76e932f34B5145575F9d8cbE08E",,,1.51666,,,,Down,54,1
Ethereum,paraspace,USDC,195193,0,,0,,6c91c54c-259d-4820-acdb-c089854eaf8b,-89.63005,-2.58457,-8.96282,true,no,single,,10.03596,0.70485,38,false,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,,,12.42492,,,,,,
Ethereum,sushiswap,UFT-WETH,195178,5.9785,0,5.9785,,0b424ea3-4e70-4d85-aabe-ea7bdec84e2e,3.64481,3.9945,2.0437,false,yes,multi,,12.10137,1.15216,358,false,"0x0202be363b8a4820f3f4de7faf5224ff05943ab1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.0543,9.21739,10.54121,10656.36293,115322.50785,,Stable/Up,61,1
Ethereum,uniswap-v3,OHM-OHM-20230322,195178,0,,0,,39d54810-9548-4d7d-a008-51e0f90a993a,0,0,0,false,yes,multi,"0.3%, stablePool=false",0,0,72,false,"0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,0xdd3b7043b65e3586d12e9bde8c7b938236b3556a",,0,0,,,,,,
Ethereum,uniswap-v2,WBTC-USDC,195085,1.86007,,1.86007,,cb7176fa-8599-4f6a-84df-019a8947628f,-1.35828,-0.65139,-2.07943,false,yes,multi,,7.09802,0.65565,356,false,"0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",-0.67403,6.12689,5.59739,3313.90487,76619.53224,,Down,69,2
Ethereum,uniswap-v2,WETH-BOBO,195057,0,,0,,45ab777c-537f-48fa-8cc0-34d432108f6f,0,0,0,false,yes,multi,,0.00004,0.00004,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf53c24f7729c88c110265929c7124e6259efccab",,0,0,,,,,,
Arbitrum,uniswap-v3,USDD-USDC,194997,0,,0,,90a8b221-8f2f-4aa9-a0d4-236eb55ebff9,0,-4.65676,0,true,no,multi,0.05%,0.27466,0.05509,241,false,"0x680447595e8b7b3aa1b43beb9f6098c79ac2ab3f,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8",-2.66808,0.40002,0.82229,,30000.99395,,,,
Avalanche,vector-finance,WAVAX-USDT,194885,,,42.92001,,e8d3831c-449c-4a7d-8a8f-9ceeb53caed7,-39.36179,12.21826,25.78404,false,yes,multi,,29.29461,0.79268,288,false,,,,38.91317,,,,Down,84,3
Ethereum,uniswap-v2,SDT-WETH,194844,4.46176,,4.46176,,0905e7cb-224f-4bd3-8c93-a61b14e5ebfe,-21.35454,3.92642,3.48973,false,yes,multi,,9.17348,0.66916,400,false,"0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.07647,7.60859,4.62517,7939.25544,95031.33681,,Down,66,2
Optimism,beefy,LUSD-ETH,194820,,,31.83708,,25ca8703-e236-45ee-b86e-acda36612d3a,3.32035,2.06827,-4.11045,false,yes,multi,Velodrome,34.69978,0.28584,59,true,,,,34.62377,,,,Stable/Up,66,2
Ethereum,uniswap-v2,WETH-SWAP,194482,11.31443,,11.31443,,e2c7d607-e3c2-4491-a5ce-d8f0297cff79,4.46647,2.55696,-2.80563,false,yes,multi,,18.45048,0.96255,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcc4304a31d09258b0029ea7fe63d032f52e44efe",-0.28898,14.05911,29.23661,20095.4373,175271.75029,,Down,81,3
Polygon,mm-finance-polygon,MLP-WETH,194454,8.53232,6.60236,15.13468,0x22a31bD4cB694433B6de19e0aCC2899E553e9481,7c3f6dee-b1d9-4481-b1df-21f93c5ad818,-2.46752,-1.49114,4.82242,false,yes,multi,,16.48942,0.33903,193,false,"0x0d5665A2319526A117E68E38EBEA4610aA8298F8,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619",,,13.43659,,,,Stable/Up,56.99999999999999,1
Ethereum,uniswap-v3,1INCH-WETH,194221,0.63154,,0.63154,,4c979125-9d0c-474d-a568-47de0988a5f0,0.5167,-0.76371,0.63154,false,yes,multi,0.3%,7.1177,0.93444,356,false,"0x111111111117dc0aa78b770fa6a738034120c302,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.17054,0.34655,9.1175,1120.16899,2268.49254,,Down,57.99999999999999,1
Arbitrum,balancer-v2,FXUSD-FOREX,194137,0.11036,,0.11036,,aa09bb31-e5ad-40f1-82e0-867dc5a63394,-0.27451,,-1.09009,false,yes,multi,,1.28044,0.08817,118,false,"0x8616e8ea83f048ab9a5ec513c9412dd2993bce3f,0xdb298285fe4c5410b05390ca80e8fbe9de1f259b",-0.43635,,1.45618,,,,Stable/Up,64,2
Ethereum,uniswap-v2,BPRO-WETH,194122,0,,0,,47b780bd-31e1-41e9-aeeb-2c551b712b0a,-0.77554,-1.25681,-0.73546,false,yes,multi,,1.85665,0.13878,356,false,"0xbbbbbbb5aa847a2003fbc6b5c16df0bd1e725f61,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.09346,0.26524,0.76413,,3300.56239,,,,
Tezos,plenty,TZBTC-WBTC.E,194111,,4.59237,4.59237,KT1JVjgXPMMSaa6FkzeJcgb8q9cUaLmwaJUX,572246d7-85ba-497c-b849-b4777cb2901b,-0.04368,0.38597,0.82832,false,no,multi,Delta neutral yield,5.49595,0.15748,44,false,,,,4.3611,,,,Down,51,1
Avalanche,ribbon,SAVAX,194064,67.35386,,67.35386,,b5a29120-68a3-4120-92eb-121266f0bc35,0,-11.26419,-78.92952,false,no,single,Covered-Call,52.22096,2.02523,129,true,0x2b2c81e08f1af8835a78bb2a90ae924ace0ea4be,,,95.75361,,,-11.57429,Down,67,2
Solana,orca,MSOL-CGNTSOL,194031,0.01005,,0.01005,,7fbc0335-d99b-4447-a88d-512d79d154c7,-0.03174,-0.97767,,false,yes,multi,Whirlpool,0.53391,0.02317,17,false,"mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,CgnTSoL3DgY9SFHxcLj6CgCgKKoTBr6tp4CPAEWy25DE",,0.51628,0.61738,532.48534,155141.90137,,Stable/Up,83,3
Ethereum,solidly-v2,BIFI-WETH,193601,,24.116,24.116,0x777172D858dC1599914a1C4c6c9fC48c99a60990,4795a544-696d-4592-802e-faea87370684,-0.4379,-29.0222,-35.0275,false,yes,multi,,46.82358,0.8806,33,true,"0x5870700f1272a1adbb87c3140bd770880a95e55d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,,49.65774,,,,Down,55.00000000000001,1
Ethereum,uniswap-v2,COSHI-WETH,193578,7.78247,,7.78247,,a36e3f50-11c9-4249-a74f-186151b46e7b,6.68973,5.87357,-1.54585,false,yes,multi,,0.96305,0.11807,374,false,"0x668c50b1c7f46effbe3f242687071d7908aab00a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.07653,1.4828,1.33435,13758.16061,18399.91872,,Down,82,3
Ethereum,uniswap-v2,WETH-GN,193473,0.01193,,0.01193,,2ada150c-3979-43bb-bcbd-fe96b118db58,-0.00066,0.00487,0.01193,false,yes,multi,,0.05657,0.01447,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc5019e129b75d380d3d837b8e609dec6c8f5d044",-0.00208,0.00351,0.04185,21.08133,43.56316,,Down,53,1
Ethereum,uniswap-v3,RBN-WETH,193372,0,,0,,92774453-a627-4733-a57f-dcae1245b0ac,-3.27032,-0.28132,-0.0739,false,yes,multi,1%,21.6452,1.47664,356,true,"0x6123b0049f904d730db3c36a31167d9d4121fa6b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.40885,158.32063,21.60321,,309782.77079,,,,
Avalanche,trader-joe-lend,DAI.E,193341,1.6321,,1.6321,,f2a6246c-f60e-43b5-9ae4-2ae270798800,0.00578,1.56461,-0.5197,true,no,single,,1.89311,0.05186,222,false,0xd586E7F844cEa2F87f50152665BCbc2C279D8d70,,,2.21632,,,,Stable/Up,60,1
Ethereum,premia,YFI,193321,2.11906,32.78,34.89906,0x6399C842dD2bE3dE30BF99Bc7D1bBF6Fa3650E70,9e86fc91-ac9f-4fcb-aa16-4e89913c7483,-7.14,6.99,2.43237,false,yes,single,YFI/DAI - PUT,29.88423,0.3847,108,false,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,,,29.72831,,,2.11906,Down,64,2
Ethereum,unicrypt,SKY,193100,,,26.3,0x090FC4D5436D98E13473c4d6109De6A18BCfB0d4,1ae3de38-ca54-4103-8ca2-c04b14903bfd,0,-0.18,-3.11,false,no,single,,38.89369,0.80161,150,true,0x090FC4D5436D98E13473c4d6109De6A18BCfB0d4,,,27.63025,,,,Down,78,3
Avalanche,trader-joe-dex,WAVAX-HON,193059,16.69529,,16.69529,,6c07b735-50b3-49b1-bedb-95753b2256c4,3.04617,8.64356,7.83806,false,yes,multi,,10.66626,0.27661,402,false,"0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xed2b42d3c9c6e97e11755bb37df29b6375ede3eb",,11.79299,10.37051,29435.44777,145945.37942,,Down,72,2
BSC,beefy,BNBX-WBNB,193038,,,9.54115,,0796f211-ee30-4340-9262-28f13ac01444,-0.48594,,,false,yes,multi,Pancakeswap,10.15793,0.03282,3,false,,,,11.06065,,,,,,
Ethereum,uniswap-v2,NOONE-WETH,192797,0,,0,,76c77b2c-02f2-42eb-ac51-52ebb847b9b2,0,0,0,false,yes,multi,,0,0,43,false,"0x296233e84c1d7bff11121bf6d60f0ffa39c3f0cf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-1.43313,0,0,,,,,,
Ethereum,uniswap-v3,BLUR-USDT,192747,71.54451,,71.54451,,6aa84f11-530c-46b1-bc3e-43138a39ea4e,-4.49889,-151.15712,,false,yes,multi,0.3%,113.55061,2.33866,30,true,"0x5283d291dbcf85356a21ba090e6db59121208b44,0xdac17f958d2ee523a2206206994597c13d831ec7",-3.5106,62.04782,139.39659,125936.1795,986474.04782,,Stable/Up,80,3
Ethereum,balancer-v2,MTA-WETH,192708,0.19601,0.06247,0.25848,0xba100000625a3754423978a60c9317c58a424e3d,4fe3527f-a707-4ae7-a2f6-800ccc021668,-0.09101,,-1.01858,false,yes,multi,,4.91293,0.36259,402,false,"0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.01443,,0.76705,,,,Stable/Up,79,3
BSC,pancakeswap,CAKE-ZBC,192697,4.57,59.92465,64.49465,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,d702a950-b553-4971-a83f-e8ceca2645cd,2.81638,0.8989,21.19534,false,yes,multi,,54.59243,0.70342,82,true,"0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x37a56cdcD83Dce2868f721De58cB3830C44C6303",,,77.05176,,,,Down,91,3
Ethereum,stakedao,ETH-MATIC,192615,0.38922,35.83857,36.2278,0xD533a949740bb3306d119CC777fa900bA034cd52,c44cd763-8382-4281-bf89-44eba52e9e79,-0.08846,-1.16598,-12.75613,false,yes,multi,Curve,54.27886,0.99859,41,true,"0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0",,,40.99384,,,,Down,64,2
Ethereum,uniswap-v2,FVT-WETH,192483,1.03352,,1.03352,,4c9ae1fa-a8a1-40bf-adb8-7c92ef23986c,0.48901,0.09076,1.03352,false,yes,multi,,3.24225,0.53692,356,false,"0x45080a6531d671ddff20db42f93792a489685e32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.00998,0.32318,0.71953,1816.75748,3987.65067,,Stable/Up,55.00000000000001,1
Fantom,beefy,USDC-FUSDT,192455,,,12.4151,,acb5022a-9f72-4042-995c-b85c48ca8936,2.42928,-3.90965,-6.63498,true,no,multi,Equalizer,13.03558,0.28376,45,false,,,,12.71289,,,,Stable/Up,63,2
Ethereum,uniswap-v2,SWAPP-WETH,192428,0,,0,,8557af71-c9f5-43a6-bdd0-3f9f41f48a7f,0,0,0,false,yes,multi,,0.2243,0.0273,360,false,"0x8cb924583681cbfe487a62140a994a49f833c244,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0.09476,0.07276,,1168.8912,,,,
Ethereum,uniswap-v2,UNIQ-WETH,192184,0.123,,0.123,,cc17af91-f0ba-4a51-817f-cfde7ebe62ad,-16.51998,-0.06591,-0.67649,false,yes,multi,,2.88033,0.26498,386,false,"0x3758e00b100876c854636ef8db61988931bb8025,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.4037,3.03883,4.13469,215.88135,37436.85757,,Stable/Up,73,2
Optimism,beefy,VELO-DOLA,191991,,,355.79359,,eab0350c-539b-4c3c-84fa-481fb7e022d4,54.42996,41.89897,,false,yes,multi,Velodrome,353.86945,0.92491,16,true,,,,369.05155,,,,Down,80,3
Ethereum,uniswap-v2,XIO-WETH,191991,2.73677,,2.73677,,5d1c53f4-9b53-4df8-8dac-64cd16997085,2.67711,2.03099,1.69112,false,yes,multi,,0.90214,0.10176,390,false,"0x0f7f961648ae6db43c75663ac7e5414eb79b5704,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.13954,1.10653,1.30476,4798.49236,13618.17517,,Down,59,1
Ethereum,exactly,DAI,191942,0,,0,,5ad78f4c-105f-4390-89ee-8e39d9389f97,0,,,true,no,single,2023-06-08,0,0,4,false,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,0,,,,,,
Ethereum,exactly,DAI,191942,1.80091,,1.80091,,08b40aa6-d9c2-4eea-9164-2ad19b09ac09,-0.00017,0.53832,-1.72827,true,no,single,,2.27135,0.05422,38,false,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,2.1898,,,,Down,61,1
Ethereum,exactly,DAI,191942,0,,0,,6d3be87b-89cc-49a8-8938-1f7995f0503a,0,0,0,true,no,single,2023-04-13,0,0,33,false,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,0,,,,,,
Ethereum,exactly,DAI,191942,0,,0,,5773ba63-7eeb-4502-8f0e-7b86477c7551,0,0,0,true,no,single,2023-05-11,0,0,32,false,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,0,,,,,,
Ethereum,uniswap-v2,UNO-WETH,191806,0.19237,,0.19237,,8977140e-f44c-4579-bd1f-cccc733c8353,-9.49663,-1.64236,-2.75161,false,yes,multi,,7.05111,0.43193,386,false,"0x474021845c4643113458ea4414bdb7fb74a01a77,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.00011,8.34764,5.52187,336.96072,102636.41939,,Stable/Up,90,3
Osmosis,osmosis-dex,UMEE-OSMO,191763,6.6837,27.87848,34.56218,OSMO,1999fb36-b44e-4f2e-aea3-b23d61e450cc,2.97832,-0.81593,-24.76795,false,yes,multi,14day,43.1418,0.89657,319,true,,,6.52183,42.47635,17557.33327,120254.2636,,Down,66,2
Arbitrum,uniswap-v3,TUSD-USDC,191560,0.19892,,0.19892,,a29db313-6acc-4bae-867d-d49a139a2a96,-1.53846,0.19892,-0.54943,true,no,multi,0.05%,0.459,0.11279,241,false,"0x4d15a3a2286d883af0aa1b3f21367843fac63e07,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8",-35.7615,3.77944,2.7176,2087.96894,278456.94078,,Down,53,1
Ethereum,balancer-v2,WETH-ROBOT,191506,0,,0,,4bcfb10f-0344-46fa-9805-30d738d822de,-0.30491,,0,false,yes,multi,,0.53867,0.06774,358,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfb5453340c03db5ade474b27e68b6a9c6b2823eb",-0.00004,,0.27127,,,,,,
Ethereum,sushiswap,IBEUR-WETH,191483,2.48766,0,2.48766,,dd5bb661-406d-4791-95f3-c81b6e4b2fb9,-4.08141,,,false,yes,multi,,8.13045,1.23236,175,true,"0x96e61422b6a9ba0e068b6c5add4ffabc6a4aae27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.24855,22.07519,7.88701,4350.18614,270963.11857,,Stable/Up,64,2
Ethereum,exactly,DAI,191400,0,,0,,b5191246-2947-4281-b898-74d290d71d02,,0,0,true,no,single,2023-03-16,0,0,29,false,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,0,,,,,,
Ethereum,uniswap-v2,HT-WETH,191380,6.27605,,6.27605,,fff0af84-1d67-4d88-b2ec-cbba9d5c03ca,-2.62143,1.87044,5.61623,false,yes,multi,,9.17671,0.98321,386,false,"0x6f259637dcd74c767781e37bc6133cd6a68aa161,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.32178,17.98301,64.18043,10969.03749,220614.71348,,Down,53,1
Fantom,beefy,BINSPIRIT,191291,,,29.49102,,b716a660-e68f-46e0-8d86-4715e1947c09,-0.00144,5.98432,-4.57136,false,no,single,Beefy,34.07842,0.95892,366,false,0x44e314190D9E4cE6d4C0903459204F8E21ff940A,,,28.31804,,,,Stable/Up,66,2
Ethereum,uniswap-v2,KYE-WETH,191216,0,,0,,8402f356-f68a-4e47-b7e9-0b5bc0a87190,0,0,0,false,yes,multi,,0,0,356,false,"0x273db7238b46fdfdd28f553f4ae7f7da736a8d92,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0,,,,,,
Ethereum,uniswap-v2,O1-WETH,191209,12.03411,,12.03411,,fda27dcb-1cfc-4393-bb37-b903199df06f,-31.51386,-26.44023,,false,yes,multi,,60.52411,2.25011,14,true,"0x9333d3983d8af4f233f9b185ea4567bedfaf26ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,17.76656,77.56758,21013.97753,217764.44806,,Down,51,1
Ethereum,uniswap-v3,BUSD-USDC,190837,3.46112,,3.46112,,daef836d-0e55-41ba-81fc-335234eef50e,-3.50069,1.58472,-7.79489,true,no,multi,0.05%,1.33763,0.26599,400,false,"0x4fabb145d64652a948d72533023f6e7a623c7c53,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",-30.33197,0,9.08315,36192.26792,1080209.78486,,Down,65,2
Ethereum,uniswap-v2,INU-WETH,190748,0,,0,,5c209b64-2222-4a8c-aefd-c4e6ff434d03,0,-0.16362,-0.85863,false,yes,multi,,17.25721,1.89675,262,true,"0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.05716,0.3952,1.10462,,4832.24396,,,,
Ethereum,convex-finance,CRV-SDCRV,190537,0.23336,24.55788,24.79125,"0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",1ec3feee-b2a9-454f-9dd3-f54ecde0f2b1,-0.94043,-0.68292,24.71141,false,yes,multi,,30.03088,1.39915,161,true,"0xD533a949740bb3306d119CC777fa900bA034cd52,0xD1b5651E55D4CeeD36251c61c50C889B36F6abB5",,,30.94866,,,,Down,56.00000000000001,1
Avalanche,beefy,JOE-AVAX,190425,,,160.13895,,6d01e738-e599-477d-9b55-3d9d8bf4e1fd,150.82241,142.08006,148.25357,false,yes,multi,Traderjoe,19.28022,0.7186,403,false,,,,15.33643,,,,Down,90,3
NEAR,pembrock-finance,STNEAR-WNEAR,190420,,,11.39,,d3989c83-bbc4-4cb8-a04e-e2dc1f54adef,0.6,-0.67,-5.7,false,yes,multi,Ref-Finance,11.19568,0.20179,113,false,,,,10.77697,,,,Down,78,3
Ethereum,uniswap-v2,USDC-FLEX,190408,3.57295,,3.57295,,057c7d35-2307-4281-a56b-e7a59f4039f5,-5.73643,-10.88542,-22.00076,false,yes,multi,,29.5915,1.85116,112,true,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfcf8eda095e37a41e002e266daad7efc1579bc0a",-0.07044,35.69201,32.87676,6212.93159,435642.84227,,Down,62,1
Polygon,arrakis-v1,USDC-WETH,190220,21.52893,,21.52893,,b5d3695a-2f79-45a1-8155-2157e1d509e5,8.75893,-19.88068,1.92311,false,yes,multi,,15.18596,0.33255,255,false,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619",,,11.50405,,,,Down,82,3
Ethereum,uniswap-v3,MEMAG-WETH,190017,32.51503,,32.51503,,8a6ecbba-469b-48d7-ab0a-91a36e58e034,-16.79812,-104.9481,,false,yes,multi,0.3%,121.22699,1.7853,18,true,"0x6e39a587691b8c9d4341ce0a960998ed6f537af6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-26.07717,100.64052,133.80029,56423.69946,893949.1852,,Stable/Up,87,3
Ethereum,uniswap-v2,EDGE-WETH,189965,1.131,,1.131,,6f280754-60e9-4703-a171-22e2e8d4d45c,-12.60137,1.131,-7.69794,false,yes,multi,,3.11434,0.27814,67,false,"0x4ec1b60b96193a64acae44778e51f7bff2007831,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.52876,4.16941,3.33751,1962.10583,50771.9713,,Stable/Up,62,1
Ethereum,uniswap-v3,NRG-WETH,189951,3.14769,,3.14769,,c49ff738-1dbf-4990-80f2-e2df7490fd01,2.82752,2.85225,-0.03633,false,yes,multi,"1%, stablePool=false",5.13621,0.51415,31,false,"0x1416946162b1c2c871a73b07e932d2fb6c932069,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,5.66006,1638.10179,4842.64613,,Down,71,2
BSC,alpaca-leveraged-yield-farming,BSW-BNB,189935,,,30.18312,,30da9d52-fa8f-494f-87d0-a5620123f807,-0.11202,1.73099,-0.54019,false,yes,multi,Biswap,42.94205,0.40371,313,true,,,,30.19259,,,,Stable/Up,52,1
Ethereum,uniswap-v2,POMD-WETH,189925,0,,0,,856d0ce5-7cb2-4424-a40b-f7945ed19745,0,0,0,false,yes,multi,,0.128,0.04841,100,false,"0x5f3d3e6b25a552192cedb5148085487bb4b2127d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0,,,,,,
Ethereum,uniswap-v2,WETH-TOPS,189843,0,,0,,c2a857f8-c6e5-4d85-bb65-6ae8be2f4007,0,0,0,false,yes,multi,,0.02936,0.01733,326,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf5a04b9e798892e96de68733ad8ffedda39b7e5a",,0,0,,,,,,
Ethereum,loopring,DPI-ETH,189744,,,0.11,,4ce791c3-6c12-4fac-92d4-f1cd9bee3218,0.04,-0.08,-0.14,false,yes,multi,,1.37975,0.24359,258,false,,,,0.1554,,,,Stable/Up,55.00000000000001,1
Polygon,balancer-v2,UNI-TEL,189724,0.58217,,0.58217,,400eb954-5f88-43bf-acc6-6e22eae9b72d,-0.02061,,-1.38059,false,yes,multi,,1.20683,0.06879,300,false,"0xb33eaad8d922b1083446dc23f610c2567fb5180f,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32",-0.1705,,0.88792,,,,Stable/Up,61,1
